,GAME_ID,HOME_PCT,VISITOR_PCT
868,21500869,0.58808,0.41192
869,21500870,0.58808,0.41192
870,21500871,0.61352,0.38648
871,21500872,0.61352,0.38648
872,21500873,0.58808,0.41192
873,21500874,0.61352,0.38648
874,21500875,0.61352,0.38648
875,21500876,0.61352,0.38648
876,21500877,0.58808,0.41192
877,21500878,0.61352,0.38648
878,21500879,0.61352,0.38648
879,21500880,0.58808,0.41192
880,21500881,0.61352,0.38648
881,21500882,0.58808,0.41192
882,21500883,0.58808,0.41192
883,21500884,0.58808,0.41192
884,21500885,0.58808,0.41192
885,21500886,0.61352,0.38648
886,21500887,0.61352,0.38648
887,21500888,0.61352,0.38648
888,21500889,0.61352,0.38648
889,21500890,0.61352,0.38648
890,21500891,0.61352,0.38648
891,21500892,0.58808,0.41192
892,21500893,0.58808,0.41192
893,21500894,0.61352,0.38648
894,21500895,0.58808,0.41192
895,21500896,0.58808,0.41192
896,21500897,0.58808,0.41192
897,21500898,0.61352,0.38648
898,21500899,0.58808,0.41192
899,21500900,0.58808,0.41192
900,21500901,0.61352,0.38648
901,21500902,0.61352,0.38648
902,21500903,0.61352,0.38648
903,21500904,0.61352,0.38648
904,21500905,0.61352,0.38648
905,21500906,0.61352,0.38648
906,21500907,0.61352,0.38648
907,21500908,0.58808,0.41192
908,21500909,0.61352,0.38648
909,21500910,0.61352,0.38648
910,21500911,0.61352,0.38648
911,21500912,0.61352,0.38648
912,21500913,0.58808,0.41192
913,21500914,0.58808,0.41192
914,21500915,0.61352,0.38648
915,21500916,0.61352,0.38648
916,21500917,0.61352,0.38648
917,21500918,0.58808,0.41192
918,21500919,0.58808,0.41192
919,21500920,0.58808,0.41192
920,21500921,0.58808,0.41192
921,21500922,0.61352,0.38648
922,21500923,0.58808,0.41192
923,21500924,0.61352,0.38648
924,21500925,0.61352,0.38648
925,21500926,0.61352,0.38648
926,21500927,0.58808,0.41192
927,21500928,0.61352,0.38648
928,21500929,0.61352,0.38648
929,21500930,0.58808,0.41192
930,21500931,0.61352,0.38648
931,21500932,0.61352,0.38648
932,21500933,0.61352,0.38648
933,21500934,0.61352,0.38648
934,21500935,0.61352,0.38648
935,21500936,0.58808,0.41192
936,21500937,0.58808,0.41192
937,21500938,0.58808,0.41192
938,21500939,0.58808,0.41192
939,21500940,0.61352,0.38648
940,21500941,0.61352,0.38648
941,21500942,0.58808,0.41192
942,21500943,0.61352,0.38648
943,21500944,0.58808,0.41192
944,21500945,0.61352,0.38648
945,21500946,0.61352,0.38648
946,21500947,0.61352,0.38648
947,21500948,0.61352,0.38648
948,21500949,0.61352,0.38648
949,21500950,0.58808,0.41192
950,21500951,0.61352,0.38648
951,21500952,0.58808,0.41192
952,21500953,0.61352,0.38648
953,21500954,0.58808,0.41192
954,21500955,0.61352,0.38648
955,21500956,0.58808,0.41192
956,21500957,0.58808,0.41192
957,21500958,0.61352,0.38648
958,21500959,0.58808,0.41192
959,21500960,0.61352,0.38648
960,21500961,0.58808,0.41192
961,21500962,0.61352,0.38648
962,21500963,0.61352,0.38648
963,21500964,0.58808,0.41192
964,21500965,0.58808,0.41192
965,21500966,0.61352,0.38648
966,21500967,0.61352,0.38648
967,21500968,0.61352,0.38648
968,21500969,0.61352,0.38648
969,21500970,0.61352,0.38648
970,21500971,0.58808,0.41192
971,21500972,0.61352,0.38648
972,21500973,0.58808,0.41192
973,21500974,0.61352,0.38648
974,21500975,0.61352,0.38648
975,21500976,0.58808,0.41192
976,21500977,0.58808,0.41192
977,21500978,0.58808,0.41192
978,21500979,0.58808,0.41192
979,21500980,0.58808,0.41192
980,21500981,0.61352,0.38648
981,21500982,0.58808,0.41192
982,21500983,0.61352,0.38648
983,21500984,0.58808,0.41192
984,21500985,0.61352,0.38648
985,21500986,0.58808,0.41192
986,21500987,0.58808,0.41192
987,21500988,0.61352,0.38648
988,21500989,0.58808,0.41192
989,21500990,0.61352,0.38648
990,21500991,0.61352,0.38648
991,21500992,0.58808,0.41192
992,21500993,0.58808,0.41192
993,21500994,0.58808,0.41192
994,21500995,0.61352,0.38648
995,21500996,0.61352,0.38648
996,21500997,0.61352,0.38648
997,21500998,0.58808,0.41192
998,21500999,0.61352,0.38648
999,21501000,0.58808,0.41192
1000,21501001,0.58808,0.41192
1001,21501002,0.58808,0.41192
1002,21501003,0.58808,0.41192
1003,21501004,0.58808,0.41192
1004,21501005,0.61352,0.38648
1005,21501006,0.61352,0.38648
1006,21501007,0.58808,0.41192
1007,21501008,0.61352,0.38648
1008,21501009,0.61352,0.38648
1009,21501010,0.58808,0.41192
1010,21501011,0.58808,0.41192
1011,21501012,0.58808,0.41192
1012,21501013,0.61352,0.38648
1013,21501014,0.61352,0.38648
1014,21501015,0.58808,0.41192
1015,21501016,0.61352,0.38648
1016,21501017,0.58808,0.41192
1017,21501018,0.58808,0.41192
1018,21501019,0.58808,0.41192
1019,21501020,0.58808,0.41192
1020,21501021,0.58808,0.41192
1021,21501022,0.61352,0.38648
1022,21501023,0.61352,0.38648
1023,21501024,0.58808,0.41192
1024,21501025,0.61352,0.38648
1025,21501026,0.61352,0.38648
1026,21501027,0.58808,0.41192
1027,21501028,0.58808,0.41192
1028,21501029,0.58808,0.41192
1029,21501030,0.61352,0.38648
1030,21501031,0.58808,0.41192
1031,21501032,0.58808,0.41192
1032,21501033,0.61352,0.38648
1033,21501034,0.58808,0.41192
1034,21501035,0.58808,0.41192
1035,21501036,0.61352,0.38648
1036,21501037,0.58808,0.41192
1037,21501038,0.58808,0.41192
1038,21501039,0.58808,0.41192
1039,21501040,0.58808,0.41192
1040,21501041,0.58808,0.41192
1041,21501042,0.58808,0.41192
1042,21501043,0.61352,0.38648
1043,21501044,0.61352,0.38648
1044,21501045,0.61352,0.38648
1045,21501046,0.61352,0.38648
1046,21501047,0.61352,0.38648
1047,21501048,0.58808,0.41192
1048,21501049,0.61352,0.38648
1049,21501050,0.61352,0.38648
1050,21501051,0.61352,0.38648
1051,21501052,0.61352,0.38648
1052,21501053,0.61352,0.38648
1053,21501054,0.58808,0.41192
1054,21501055,0.61352,0.38648
1055,21501056,0.58808,0.41192
1056,21501057,0.61352,0.38648
1057,21501058,0.61352,0.38648
1058,21501059,0.61352,0.38648
1059,21501060,0.61352,0.38648
1060,21501061,0.58808,0.41192
1061,21501062,0.58808,0.41192
1062,21501063,0.61352,0.38648
1063,21501064,0.61352,0.38648
1064,21501065,0.61352,0.38648
1065,21501066,0.58808,0.41192
1066,21501067,0.61352,0.38648
1067,21501068,0.58808,0.41192
1068,21501069,0.61352,0.38648
1069,21501070,0.61352,0.38648
1070,21501071,0.58808,0.41192
1071,21501072,0.58808,0.41192
1072,21501073,0.58808,0.41192
1073,21501074,0.61352,0.38648
1074,21501075,0.61352,0.38648
1075,21501076,0.58808,0.41192
1076,21501077,0.61352,0.38648
1077,21501078,0.61352,0.38648
1078,21501079,0.61352,0.38648
1079,21501080,0.61352,0.38648
1080,21501081,0.61352,0.38648
1081,21501082,0.61352,0.38648
1082,21501083,0.61352,0.38648
1083,21501084,0.61352,0.38648
1084,21501085,0.61352,0.38648
1085,21501086,0.61352,0.38648
1086,21501087,0.58808,0.41192
1087,21501088,0.61352,0.38648
1088,21501089,0.61352,0.38648
1089,21501090,0.61352,0.38648
1090,21501091,0.61352,0.38648
1091,21501092,0.61352,0.38648
1092,21501093,0.61352,0.38648
1093,21501094,0.61352,0.38648
1094,21501095,0.61352,0.38648
1095,21501096,0.58808,0.41192
1096,21501097,0.58808,0.41192
1097,21501098,0.58808,0.41192
1098,21501099,0.61352,0.38648
1099,21501100,0.58808,0.41192
1100,21501101,0.58808,0.41192
1101,21501102,0.58808,0.41192
1102,21501103,0.61352,0.38648
1103,21501104,0.61352,0.38648
1104,21501105,0.61352,0.38648
1105,21501106,0.58808,0.41192
1106,21501107,0.58808,0.41192
1107,21501108,0.61352,0.38648
1108,21501109,0.61352,0.38648
1109,21501110,0.61352,0.38648
1110,21501111,0.58808,0.41192
1111,21501112,0.61352,0.38648
1112,21501113,0.61352,0.38648
1113,21501114,0.58808,0.41192
1114,21501115,0.58808,0.41192
1115,21501116,0.58808,0.41192
1116,21501117,0.58808,0.41192
1117,21501118,0.58808,0.41192
1118,21501119,0.61352,0.38648
1119,21501120,0.58808,0.41192
1120,21501121,0.61352,0.38648
1121,21501122,0.61352,0.38648
1122,21501123,0.58808,0.41192
1123,21501124,0.58808,0.41192
1124,21501125,0.58808,0.41192
1125,21501126,0.61352,0.38648
1126,21501127,0.61352,0.38648
1127,21501128,0.61352,0.38648
1128,21501129,0.61352,0.38648
1129,21501130,0.58808,0.41192
1130,21501131,0.58808,0.41192
1131,21501132,0.61352,0.38648
1132,21501133,0.61352,0.38648
1133,21501134,0.61352,0.38648
1134,21501135,0.61352,0.38648
1135,21501136,0.61352,0.38648
1136,21501137,0.58808,0.41192
1137,21501138,0.58808,0.41192
1138,21501139,0.61352,0.38648
1139,21501140,0.58808,0.41192
1140,21501141,0.58808,0.41192
1141,21501142,0.61352,0.38648
1142,21501143,0.58808,0.41192
1143,21501144,0.58808,0.41192
1144,21501145,0.61352,0.38648
1145,21501146,0.58808,0.41192
1146,21501147,0.61352,0.38648
1147,21501148,0.61352,0.38648
1148,21501149,0.58808,0.41192
1149,21501150,0.58808,0.41192
1150,21501151,0.61352,0.38648
1151,21501152,0.58808,0.41192
1152,21501153,0.58808,0.41192
1153,21501154,0.58808,0.41192
1154,21501155,0.61352,0.38648
1155,21501156,0.61352,0.38648
1156,21501157,0.61352,0.38648
1157,21501158,0.61352,0.38648
1158,21501159,0.61352,0.38648
1159,21501160,0.58808,0.41192
1160,21501161,0.58808,0.41192
1161,21501162,0.61352,0.38648
1162,21501163,0.61352,0.38648
1163,21501164,0.61352,0.38648
1164,21501165,0.61352,0.38648
1165,21501166,0.58808,0.41192
1166,21501167,0.61352,0.38648
1167,21501168,0.61352,0.38648
1168,21501169,0.61352,0.38648
1169,21501170,0.58808,0.41192
1170,21501171,0.58808,0.41192
1171,21501172,0.58808,0.41192
1172,21501173,0.61352,0.38648
1173,21501174,0.58808,0.41192
1174,21501175,0.58808,0.41192
1175,21501176,0.61352,0.38648
1176,21501177,0.58808,0.41192
1177,21501178,0.61352,0.38648
1178,21501179,0.61352,0.38648
1179,21501180,0.58808,0.41192
1180,21501181,0.58808,0.41192
1181,21501182,0.61352,0.38648
1182,21501183,0.58808,0.41192
1183,21501184,0.61352,0.38648
1184,21501185,0.61352,0.38648
1185,21501186,0.61352,0.38648
1186,21501187,0.61352,0.38648
1187,21501188,0.61352,0.38648
1188,21501189,0.58808,0.41192
1189,21501190,0.58808,0.41192
1190,21501191,0.58808,0.41192
1191,21501192,0.58808,0.41192
1192,21501193,0.61352,0.38648
1193,21501194,0.61352,0.38648
1194,21501195,0.61352,0.38648
1195,21501196,0.58808,0.41192
1196,21501197,0.58808,0.41192
1197,21501198,0.61352,0.38648
1198,21501199,0.58808,0.41192
1199,21501200,0.58808,0.41192
1200,21501201,0.58808,0.41192
1201,21501202,0.61352,0.38648
1202,21501203,0.58808,0.41192
1203,21501204,0.61352,0.38648
1204,21501205,0.61352,0.38648
1205,21501206,0.58808,0.41192
1206,21501207,0.58808,0.41192
1207,21501208,0.61352,0.38648
1208,21501209,0.61352,0.38648
1209,21501210,0.61352,0.38648
1210,21501211,0.61352,0.38648
1211,21501212,0.61352,0.38648
1212,21501213,0.61352,0.38648
1213,21501214,0.61352,0.38648
1214,21501215,0.58808,0.41192
1215,21501216,0.61352,0.38648
1216,21501217,0.58808,0.41192
1217,21501218,0.61352,0.38648
1218,21501219,0.61352,0.38648
1219,21501220,0.58808,0.41192
1220,21501221,0.61352,0.38648
1221,21501222,0.58808,0.41192
1222,21501223,0.61352,0.38648
1223,21501224,0.58808,0.41192
1224,21501225,0.58808,0.41192
1225,21501226,0.61352,0.38648
1226,21501227,0.61352,0.38648
1227,21501228,0.58808,0.41192
1228,21501229,0.61352,0.38648
1229,21501230,0.58808,0.41192
