,GAME_ID,HOME_WIN_PCT
659,21500660,0.58808
660,21500661,0.58808
661,21500662,0.58808
662,21500663,0.61352
663,21500664,0.61352
664,21500665,0.61352
665,21500666,0.58808
666,21500667,0.58808
667,21500668,0.61352
668,21500669,0.58808
669,21500670,0.61352
670,21500671,0.61352
671,21500672,0.61352
672,21500673,0.58808
673,21500674,0.61352
674,21500675,0.58808
675,21500676,0.58808
676,21500677,0.58808
677,21500678,0.58808
678,21500679,0.58808
679,21500680,0.58808
680,21500681,0.61352
681,21500682,0.58808
682,21500683,0.58808
683,21500684,0.58808
684,21500685,0.58808
685,21500686,0.58808
686,21500687,0.58808
687,21500688,0.61352
688,21500689,0.58808
689,21500690,0.61352
690,21500691,0.61352
691,21500692,0.61352
692,21500693,0.61352
693,21500694,0.61352
694,21500695,0.58808
695,21500696,0.61352
696,21500697,0.58808
697,21500698,0.61352
698,21500699,0.61352
699,21500700,0.58808
700,21500701,0.58808
701,21500702,0.58808
702,21500703,0.58808
703,21500704,0.58808
704,21500705,0.61352
705,21500706,0.58808
706,21500707,0.61352
707,21500708,0.58808
708,21500709,0.61352
709,21500710,0.61352
710,21500711,0.61352
711,21500712,0.61352
712,21500713,0.61352
713,21500714,0.61352
714,21500715,0.58808
715,21500716,0.58808
716,21500717,0.58808
717,21500718,0.58808
718,21500719,0.61352
719,21500720,0.58808
720,21500721,0.58808
721,21500722,0.58808
722,21500723,0.61352
723,21500724,0.58808
724,21500725,0.61352
725,21500726,0.61352
726,21500727,0.61352
727,21500728,0.58808
728,21500729,0.61352
729,21500730,0.61352
730,21500731,0.58808
731,21500732,0.61352
732,21500733,0.58808
733,21500734,0.58808
734,21500735,0.58808
735,21500736,0.61352
736,21500737,0.61352
737,21500738,0.58808
738,21500739,0.61352
739,21500740,0.58808
740,21500741,0.58808
741,21500742,0.61352
742,21500743,0.58808
743,21500744,0.58808
744,21500745,0.58808
745,21500746,0.61352
746,21500747,0.61352
747,21500748,0.61352
748,21500749,0.61352
749,21500750,0.61352
750,21500751,0.58808
751,21500752,0.58808
752,21500753,0.58808
753,21500754,0.58808
754,21500755,0.61352
