,DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,HOME_TEAM_W_L,HOME_QTR1,HOME_QTR2,HOME_QTR3,HOME_QTR4,HOME_OT1,HOME_OT2,HOME_OT3,HOME_OT4,HOME_PTS,AWAY_TEAM_ID,AWAY_TEAM,AWAY_TEAM_W_L,AWAY_QTR1,AWAY_QTR2,AWAY_QTR3,AWAY_QTR4,AWAY_OT1,AWAY_OT2,AWAY_OT3,AWAY_OT4,AWAY_PTS
334,2015-12-11T00:00:00,21500335,1610612755,PHI,1-23,14,32,20,29,0,0,0,0,95,1610612765,DET,13-11,35,23,31,18,0,0,0,0,107
335,2015-12-11T00:00:00,21500336,1610612738,BOS,13-10,25,28,22,28,7,9,0,0,119,1610612744,GSW,24-0,26,31,25,21,7,14,0,0,124
336,2015-12-11T00:00:00,21500337,1610612761,TOR,15-9,24,25,21,20,0,0,0,0,90,1610612749,MIL,9-15,17,14,29,23,0,0,0,0,83
337,2015-12-11T00:00:00,21500338,1610612763,MEM,13-11,35,19,19,26,0,0,0,0,99,1610612766,CHA,14-8,29,30,34,30,0,0,0,0,123
338,2015-12-11T00:00:00,21500339,1610612740,NOP,6-16,29,26,22,30,0,0,0,0,107,1610612764,WAS,9-12,27,27,23,28,0,0,0,0,105
339,2015-12-11T00:00:00,21500340,1610612743,DEN,9-14,23,18,32,27,11,0,0,0,111,1610612750,MIN,9-13,29,27,22,22,8,0,0,0,108
340,2015-12-11T00:00:00,21500341,1610612762,UTA,10-11,15,29,23,23,0,0,0,0,90,1610612760,OKC,15-8,27,25,20,22,0,0,0,0,94
341,2015-12-11T00:00:00,21500342,1610612759,SAS,19-5,31,20,28,30,0,0,0,0,109,1610612747,LAL,3-20,27,22,22,16,0,0,0,0,87
342,2015-12-11T00:00:00,21500343,1610612756,PHX,10-14,26,35,21,14,0,0,0,0,96,1610612757,POR,10-14,33,24,21,28,0,0,0,0,106
343,2015-12-12T00:00:00,21500344,1610612751,BKN,7-16,20,24,19,37,0,0,0,0,100,1610612746,LAC,14-10,28,29,20,28,0,0,0,0,105
344,2015-12-12T00:00:00,21500345,1610612766,CHA,14-9,17,25,27,24,0,0,0,0,93,1610612738,BOS,14-10,16,22,35,25,0,0,0,0,98
345,2015-12-12T00:00:00,21500346,1610612765,DET,14-11,28,37,37,16,0,0,0,0,118,1610612754,IND,13-9,29,26,24,17,0,0,0,0,96
346,2015-12-12T00:00:00,21500347,1610612737,ATL,14-11,13,12,30,23,0,0,0,0,78,1610612759,SAS,20-5,22,25,32,24,0,0,0,0,103
347,2015-12-12T00:00:00,21500348,1610612741,CHI,13-8,20,22,22,34,0,0,0,0,98,1610612740,NOP,6-17,28,17,25,24,0,0,0,0,94
348,2015-12-12T00:00:00,21500349,1610612745,HOU,12-12,32,31,28,35,0,0,0,0,126,1610612747,LAL,3-21,25,21,30,21,0,0,0,0,97
349,2015-12-12T00:00:00,21500350,1610612742,DAL,13-11,28,22,22,39,0,0,0,0,111,1610612764,WAS,10-12,26,25,39,24,0,0,0,0,114
350,2015-12-12T00:00:00,21500351,1610612749,MIL,10-15,30,29,21,28,0,0,0,0,108,1610612744,GSW,24-1,28,20,29,18,0,0,0,0,95
351,2015-12-12T00:00:00,21500352,1610612757,POR,10-15,29,27,30,24,0,0,0,0,110,1610612752,NYK,11-14,21,34,21,36,0,0,0,0,112
352,2015-12-13T00:00:00,21500353,1610612756,PHX,11-14,25,30,30,23,0,0,0,0,108,1610612750,MIN,9-14,27,22,17,35,0,0,0,0,101
353,2015-12-13T00:00:00,21500354,1610612748,MIA,13-9,21,27,23,29,0,0,0,0,100,1610612763,MEM,13-12,27,29,22,19,0,0,0,0,97
354,2015-12-13T00:00:00,21500355,1610612761,TOR,16-9,32,20,17,27,0,0,0,0,96,1610612755,PHI,1-24,24,20,14,18,0,0,0,0,76
355,2015-12-13T00:00:00,21500356,1610612760,OKC,16-8,16,22,33,25,8,0,0,0,104,1610612762,UTA,10-12,21,30,25,20,2,0,0,0,98
356,2015-12-14T00:00:00,21500357,1610612754,IND,14-9,27,25,21,33,0,0,0,0,106,1610612761,TOR,16-10,28,13,23,26,0,0,0,0,90
357,2015-12-14T00:00:00,21500358,1610612751,BKN,7-17,25,20,24,13,0,0,0,0,82,1610612753,ORL,13-11,25,27,31,22,0,0,0,0,105
358,2015-12-14T00:00:00,21500359,1610612765,DET,14-12,27,12,24,31,9,0,0,0,103,1610612746,LAC,15-10,27,21,25,21,11,0,0,0,105
359,2015-12-14T00:00:00,21500360,1610612737,ATL,14-12,20,18,23,27,0,0,0,0,88,1610612748,MIA,14-9,22,25,27,26,0,0,0,0,100
360,2015-12-14T00:00:00,21500361,1610612741,CHI,14-8,24,27,34,30,0,0,0,0,115,1610612755,PHI,1-25,19,37,12,28,0,0,0,0,96
361,2015-12-14T00:00:00,21500362,1610612763,MEM,14-12,25,32,26,29,0,0,0,0,112,1610612764,WAS,10-13,21,25,15,34,0,0,0,0,95
362,2015-12-14T00:00:00,21500363,1610612742,DAL,14-11,25,21,31,27,0,0,0,0,104,1610612756,PHX,11-15,21,22,15,36,0,0,0,0,94
363,2015-12-14T00:00:00,21500364,1610612759,SAS,21-5,29,30,39,20,0,0,0,0,118,1610612762,UTA,10-13,15,21,22,23,0,0,0,0,81
364,2015-12-14T00:00:00,21500365,1610612743,DEN,10-14,36,18,34,26,0,0,0,0,114,1610612745,HOU,12-13,22,36,24,26,0,0,0,0,108
365,2015-12-14T00:00:00,21500366,1610612757,POR,11-15,26,24,28,27,0,0,0,0,105,1610612740,NOP,6-18,31,17,21,32,0,0,0,0,101
366,2015-12-15T00:00:00,21500367,1610612738,BOS,14-11,25,21,15,16,0,0,0,0,77,1610612739,CLE,16-7,23,17,29,20,0,0,0,0,89
367,2015-12-15T00:00:00,21500368,1610612750,MIN,9-15,24,25,31,20,0,0,0,0,100,1610612743,DEN,11-14,27,36,29,20,0,0,0,0,112
368,2015-12-15T00:00:00,21500369,1610612758,SAC,10-15,31,26,25,25,0,0,0,0,107,1610612745,HOU,12-14,31,19,24,23,0,0,0,0,97
369,2015-12-15T00:00:00,21500370,1610612747,LAL,4-21,30,25,31,27,0,0,0,0,113,1610612749,MIL,10-16,25,21,20,29,0,0,0,0,95
370,2015-12-16T00:00:00,21500371,1610612754,IND,15-9,20,25,30,32,0,0,0,0,107,1610612742,DAL,14-12,19,28,17,17,0,0,0,0,81
371,2015-12-16T00:00:00,21500372,1610612753,ORL,14-11,30,28,31,24,0,0,0,0,113,1610612766,CHA,14-10,23,22,28,25,0,0,0,0,98
372,2015-12-16T00:00:00,21500373,1610612751,BKN,7-18,30,20,28,20,0,0,0,0,98,1610612748,MIA,15-9,22,33,29,20,0,0,0,0,104
373,2015-12-16T00:00:00,21500374,1610612765,DET,15-12,18,37,30,34,0,0,0,0,119,1610612738,BOS,14-12,25,27,31,33,0,0,0,0,116
374,2015-12-16T00:00:00,21500375,1610612752,NYK,12-14,27,33,18,29,0,0,0,0,107,1610612750,MIN,9-16,26,14,30,32,0,0,0,0,102
375,2015-12-16T00:00:00,21500376,1610612737,ATL,15-12,32,34,36,25,0,0,0,0,127,1610612755,PHI,1-26,23,32,21,30,0,0,0,0,106
376,2015-12-16T00:00:00,21500377,1610612741,CHI,15-8,30,20,24,24,0,0,0,0,98,1610612763,MEM,14-13,26,27,13,19,0,0,0,0,85
377,2015-12-16T00:00:00,21500378,1610612760,OKC,17-8,31,21,36,18,0,0,0,0,106,1610612757,POR,11-16,26,19,22,23,0,0,0,0,90
378,2015-12-16T00:00:00,21500379,1610612759,SAS,22-5,26,29,31,28,0,0,0,0,114,1610612764,WAS,10-14,31,21,19,24,0,0,0,0,95
379,2015-12-16T00:00:00,21500380,1610612762,UTA,10-14,24,26,29,15,0,0,0,0,94,1610612740,NOP,7-18,27,24,22,31,0,0,0,0,104
380,2015-12-16T00:00:00,21500381,1610612744,GSW,25-1,26,33,46,23,0,0,0,0,128,1610612756,PHX,11-16,28,18,19,38,0,0,0,0,103
381,2015-12-16T00:00:00,21500382,1610612746,LAC,16-10,29,25,24,25,0,0,0,0,103,1610612749,MIL,10-17,21,22,23,24,0,0,0,0,90
382,2015-12-17T00:00:00,21500383,1610612766,CHA,15-10,25,31,21,13,19,0,0,0,109,1610612761,TOR,16-11,20,24,21,25,9,0,0,0,99
383,2015-12-17T00:00:00,21500384,1610612739,CLE,17-7,26,20,28,30,0,0,0,0,104,1610612760,OKC,17-9,28,19,31,22,0,0,0,0,100
384,2015-12-17T00:00:00,21500385,1610612747,LAL,4-22,18,21,29,19,0,0,0,0,87,1610612745,HOU,13-14,29,23,26,29,0,0,0,0,107
385,2015-12-18T00:00:00,21500386,1610612754,IND,16-9,23,26,23,32,0,0,0,0,104,1610612751,BKN,7-19,18,29,30,20,0,0,0,0,97
386,2015-12-18T00:00:00,21500387,1610612753,ORL,15-11,29,20,25,28,0,0,0,0,102,1610612757,POR,11-17,26,22,20,26,0,0,0,0,94
387,2015-12-18T00:00:00,21500388,1610612755,PHI,1-27,23,21,24,29,0,0,0,0,97,1610612752,NYK,13-14,30,35,24,18,0,0,0,0,107
388,2015-12-18T00:00:00,21500389,1610612738,BOS,14-13,25,18,30,28,0,0,0,0,101,1610612737,ATL,16-12,19,23,29,38,0,0,0,0,109
389,2015-12-18T00:00:00,21500390,1610612748,MIA,15-10,25,30,22,17,0,0,0,0,94,1610612761,TOR,17-11,27,23,31,27,0,0,0,0,108
390,2015-12-18T00:00:00,21500391,1610612741,CHI,15-9,27,25,25,28,11,7,4,17,144,1610612765,DET,16-12,30,25,19,31,11,7,4,20,147
391,2015-12-18T00:00:00,21500392,1610612750,MIN,10-16,31,27,25,16,0,0,0,0,99,1610612758,SAC,10-16,24,30,23,18,0,0,0,0,95
392,2015-12-18T00:00:00,21500393,1610612759,SAS,23-5,26,29,30,30,0,0,0,0,115,1610612746,LAC,16-11,30,25,33,19,0,0,0,0,107
393,2015-12-18T00:00:00,21500394,1610612742,DAL,15-12,25,30,20,22,0,0,0,0,97,1610612763,MEM,14-14,26,23,17,22,0,0,0,0,88
394,2015-12-18T00:00:00,21500395,1610612762,UTA,11-14,30,23,24,20,0,0,0,0,97,1610612743,DEN,11-15,23,26,24,15,0,0,0,0,88
395,2015-12-18T00:00:00,21500396,1610612756,PHX,12-16,28,25,24,27,0,0,0,0,104,1610612740,NOP,7-19,17,25,22,24,0,0,0,0,88
396,2015-12-18T00:00:00,21500397,1610612744,GSW,26-1,33,25,27,36,0,0,0,0,121,1610612749,MIL,10-18,36,34,23,19,0,0,0,0,112
397,2015-12-19T00:00:00,21500398,1610612760,OKC,18-9,35,32,25,26,0,0,0,0,118,1610612747,LAL,4-23,15,26,14,23,0,0,0,0,78
398,2015-12-19T00:00:00,21500399,1610612764,WAS,11-14,28,31,27,23,0,0,0,0,109,1610612766,CHA,15-11,27,26,22,26,0,0,0,0,101
399,2015-12-19T00:00:00,21500400,1610612752,NYK,14-14,25,24,28,30,0,0,0,0,107,1610612741,CHI,15-10,18,21,29,23,0,0,0,0,91
400,2015-12-19T00:00:00,21500401,1610612745,HOU,14-14,38,19,26,24,0,0,0,0,107,1610612746,LAC,16-12,17,29,25,26,0,0,0,0,97
401,2015-12-19T00:00:00,21500402,1610612763,MEM,15-14,21,23,26,26,0,0,0,0,96,1610612754,IND,16-10,16,27,23,18,0,0,0,0,84
402,2015-12-20T00:00:00,21500403,1610612751,BKN,7-20,16,27,22,20,0,0,0,0,85,1610612750,MIN,11-16,26,26,23,25,0,0,0,0,100
403,2015-12-20T00:00:00,21500404,1610612748,MIA,16-10,23,29,30,34,0,0,0,0,116,1610612757,POR,11-18,32,30,24,23,0,0,0,0,109
404,2015-12-20T00:00:00,21500405,1610612739,CLE,18-7,21,34,33,20,0,0,0,0,108,1610612755,PHI,1-28,25,13,22,26,0,0,0,0,86
405,2015-12-20T00:00:00,21500406,1610612756,PHX,12-17,26,27,18,24,0,0,0,0,95,1610612749,MIL,11-18,27,18,25,31,0,0,0,0,101
406,2015-12-20T00:00:00,21500407,1610612753,ORL,15-12,29,13,36,22,0,0,0,0,100,1610612737,ATL,17-12,25,27,25,26,0,0,0,0,103
407,2015-12-20T00:00:00,21500408,1610612761,TOR,17-12,18,30,22,24,0,0,0,0,94,1610612758,SAC,11-16,37,18,23,26,0,0,0,0,104
408,2015-12-20T00:00:00,21500409,1610612743,DEN,11-16,31,43,22,29,0,0,0,0,125,1610612740,NOP,8-19,36,31,32,31,0,0,0,0,130
409,2015-12-21T00:00:00,21500410,1610612764,WAS,12-14,34,29,21,29,0,0,0,0,113,1610612758,SAC,11-17,35,24,25,15,0,0,0,0,99
410,2015-12-21T00:00:00,21500411,1610612738,BOS,15-13,34,26,32,21,0,0,0,0,113,1610612750,MIN,11-17,26,27,19,27,0,0,0,0,99
411,2015-12-21T00:00:00,21500412,1610612752,NYK,14-15,21,25,27,26,0,0,0,0,99,1610612753,ORL,16-12,29,23,26,29,0,0,0,0,107
412,2015-12-21T00:00:00,21500413,1610612737,ATL,18-12,26,29,22,29,0,0,0,0,106,1610612757,POR,11-19,17,26,15,39,0,0,0,0,97
413,2015-12-21T00:00:00,21500414,1610612741,CHI,15-11,22,33,23,24,0,0,0,0,102,1610612751,BKN,8-20,29,29,27,20,0,0,0,0,105
414,2015-12-21T00:00:00,21500415,1610612745,HOU,15-14,27,18,24,33,0,0,0,0,102,1610612766,CHA,15-12,28,16,16,35,0,0,0,0,95
415,2015-12-21T00:00:00,21500416,1610612759,SAS,24-5,23,27,29,27,0,0,0,0,106,1610612754,IND,16-11,21,27,22,22,0,0,0,0,92
416,2015-12-21T00:00:00,21500417,1610612762,UTA,12-14,33,21,25,31,0,0,0,0,110,1610612756,PHX,12-18,21,22,18,28,0,0,0,0,89
417,2015-12-21T00:00:00,21500418,1610612746,LAC,16-13,29,23,25,22,0,0,0,0,99,1610612760,OKC,19-9,23,27,22,28,0,0,0,0,100
418,2015-12-22T00:00:00,21500419,1610612755,PHI,1-29,23,24,19,24,0,0,0,0,90,1610612763,MEM,16-14,31,22,24,27,0,0,0,0,104
419,2015-12-22T00:00:00,21500420,1610612748,MIA,16-11,34,18,23,17,0,0,0,0,92,1610612765,DET,17-12,18,36,18,21,0,0,0,0,93
420,2015-12-22T00:00:00,21500421,1610612761,TOR,18-12,32,17,23,31,0,0,0,0,103,1610612742,DAL,15-13,16,20,31,32,0,0,0,0,99
421,2015-12-22T00:00:00,21500422,1610612743,DEN,11-17,34,30,16,27,0,0,0,0,107,1610612747,LAL,5-23,26,25,32,28,0,0,0,0,111
422,2015-12-23T00:00:00,21500423,1610612766,CHA,15-13,21,19,22,27,0,0,0,0,89,1610612738,BOS,16-13,29,18,27,28,0,0,0,0,102
423,2015-12-23T00:00:00,21500424,1610612739,CLE,19-7,31,24,17,19,0,0,0,0,91,1610612752,NYK,14-16,24,26,22,12,0,0,0,0,84
424,2015-12-23T00:00:00,21500425,1610612754,IND,16-12,27,22,33,24,0,0,0,0,106,1610612758,SAC,12-17,30,34,20,24,0,0,0,0,108
425,2015-12-23T00:00:00,21500426,1610612753,ORL,17-12,27,32,28,17,0,0,0,0,104,1610612745,HOU,15-15,33,20,21,27,0,0,0,0,101
426,2015-12-23T00:00:00,21500427,1610612764,WAS,13-14,25,34,22,19,0,0,0,0,100,1610612763,MEM,16-15,18,30,17,26,0,0,0,0,91
427,2015-12-23T00:00:00,21500428,1610612751,BKN,8-21,26,27,34,21,10,0,0,0,118,1610612742,DAL,16-13,32,32,17,27,11,0,0,0,119
428,2015-12-23T00:00:00,21500429,1610612737,ATL,19-12,27,34,21,25,0,0,0,0,107,1610612765,DET,17-13,26,19,22,33,0,0,0,0,100
429,2015-12-23T00:00:00,21500430,1610612749,MIL,12-18,35,30,27,21,0,0,0,0,113,1610612755,PHI,1-30,18,28,24,30,0,0,0,0,100
430,2015-12-23T00:00:00,21500431,1610612750,MIN,11-18,16,22,23,22,0,0,0,0,83,1610612759,SAS,25-5,28,24,25,31,0,0,0,0,108
431,2015-12-23T00:00:00,21500432,1610612740,NOP,9-19,26,27,27,35,0,0,0,0,115,1610612757,POR,11-20,23,13,29,24,0,0,0,0,89
432,2015-12-23T00:00:00,21500433,1610612756,PHX,12-19,21,29,22,24,0,0,0,0,96,1610612743,DEN,12-17,33,23,23,25,0,0,0,0,104
433,2015-12-23T00:00:00,21500434,1610612744,GSW,27-1,23,24,26,30,0,0,0,0,103,1610612762,UTA,12-15,13,25,20,27,0,0,0,0,85
434,2015-12-23T00:00:00,21500435,1610612747,LAL,5-24,17,29,15,24,0,0,0,0,85,1610612760,OKC,20-9,27,30,35,28,0,0,0,0,120
435,2015-12-25T00:00:00,21500436,1610612748,MIA,17-11,27,15,21,15,16,0,0,0,94,1610612740,NOP,9-20,15,23,14,26,10,0,0,0,88
436,2015-12-25T00:00:00,21500437,1610612760,OKC,20-10,26,26,16,28,0,0,0,0,96,1610612741,CHI,16-11,32,22,32,19,0,0,0,0,105
437,2015-12-25T00:00:00,21500438,1610612744,GSW,28-1,28,17,19,25,0,0,0,0,89,1610612739,CLE,19-8,19,23,17,24,0,0,0,0,83
438,2015-12-25T00:00:00,21500439,1610612745,HOU,16-15,25,13,23,27,0,0,0,0,88,1610612759,SAS,25-6,22,21,17,24,0,0,0,0,84
439,2015-12-25T00:00:00,21500440,1610612747,LAL,5-25,22,22,13,27,0,0,0,0,84,1610612746,LAC,17-13,32,28,25,9,0,0,0,0,94
440,2015-12-26T00:00:00,21500441,1610612749,MIL,12-19,17,35,27,11,0,0,0,0,90,1610612761,TOR,19-12,22,34,20,35,0,0,0,0,111
441,2015-12-26T00:00:00,21500442,1610612737,ATL,20-12,22,38,27,30,0,0,0,0,117,1610612752,NYK,14-17,32,31,12,23,0,0,0,0,98
442,2015-12-26T00:00:00,21500443,1610612766,CHA,16-13,30,23,21,24,0,0,0,0,98,1610612763,MEM,16-16,28,25,21,18,0,0,0,0,92
443,2015-12-26T00:00:00,21500444,1610612753,ORL,17-13,24,32,20,25,0,0,0,0,101,1610612748,MIA,18-11,20,24,25,39,0,0,0,0,108
444,2015-12-26T00:00:00,21500445,1610612740,NOP,10-20,33,30,21,26,0,0,0,0,110,1610612745,HOU,16-16,41,21,29,17,0,0,0,0,108
445,2015-12-26T00:00:00,21500446,1610612765,DET,17-14,24,22,15,32,0,0,0,0,93,1610612738,BOS,17-13,25,26,25,23,0,0,0,0,99
446,2015-12-26T00:00:00,21500447,1610612751,BKN,8-22,26,24,27,19,0,0,0,0,96,1610612764,WAS,14-14,34,18,27,32,0,0,0,0,111
447,2015-12-26T00:00:00,21500448,1610612750,MIN,11-19,21,23,24,20,0,0,0,0,88,1610612754,IND,17-12,21,22,23,36,0,0,0,0,102
448,2015-12-26T00:00:00,21500449,1610612742,DAL,17-13,33,26,31,28,0,0,0,0,118,1610612741,CHI,16-12,26,34,29,22,0,0,0,0,111
449,2015-12-26T00:00:00,21500450,1610612759,SAS,26-6,22,34,20,25,0,0,0,0,101,1610612743,DEN,12-18,20,22,23,21,0,0,0,0,86
450,2015-12-26T00:00:00,21500451,1610612756,PHX,12-20,15,30,30,29,0,0,0,0,104,1610612755,PHI,2-30,29,22,34,26,0,0,0,0,111
451,2015-12-26T00:00:00,21500452,1610612762,UTA,12-16,26,27,24,27,0,0,0,0,104,1610612746,LAC,18-13,18,30,31,30,0,0,0,0,109
452,2015-12-26T00:00:00,21500453,1610612757,POR,12-20,34,29,27,15,0,0,0,0,105,1610612739,CLE,19-9,12,22,25,17,0,0,0,0,76
453,2015-12-27T00:00:00,21500454,1610612738,BOS,18-13,22,29,26,23,0,0,0,0,100,1610612752,NYK,14-18,18,23,24,26,0,0,0,0,91
454,2015-12-27T00:00:00,21500455,1610612763,MEM,17-16,32,27,33,20,0,0,0,0,112,1610612747,LAL,5-26,23,23,28,22,0,0,0,0,96
455,2015-12-27T00:00:00,21500456,1610612760,OKC,21-10,32,21,38,31,0,0,0,0,122,1610612743,DEN,12-19,31,30,29,22,0,0,0,0,112
456,2015-12-27T00:00:00,21500457,1610612758,SAC,12-18,30,21,29,14,0,0,0,0,94,1610612757,POR,13-20,29,20,31,18,0,0,0,0,98
457,2015-12-28T00:00:00,21500458,1610612766,CHA,17-13,31,27,27,23,0,0,0,0,108,1610612747,LAL,5-27,26,32,23,17,0,0,0,0,98
458,2015-12-28T00:00:00,21500459,1610612754,IND,18-12,21,31,22,19,0,0,0,0,93,1610612737,ATL,20-13,27,13,28,19,0,0,0,0,87
459,2015-12-28T00:00:00,21500460,1610612753,ORL,18-13,25,25,25,29,0,0,0,0,104,1610612740,NOP,10-21,23,23,18,25,0,0,0,0,89
460,2015-12-28T00:00:00,21500461,1610612764,WAS,14-15,20,26,25,20,0,0,0,0,91,1610612746,LAC,19-13,34,25,27,22,0,0,0,0,108
461,2015-12-28T00:00:00,21500462,1610612748,MIA,18-12,26,32,19,28,0,0,0,0,105,1610612751,BKN,9-22,24,20,34,33,0,0,0,0,111
462,2015-12-28T00:00:00,21500463,1610612741,CHI,17-12,23,26,29,26,0,0,0,0,104,1610612761,TOR,19-13,32,20,21,24,0,0,0,0,97
463,2015-12-28T00:00:00,21500464,1610612742,DAL,18-13,34,26,19,24,0,0,0,0,103,1610612749,MIL,12-20,24,27,21,21,0,0,0,0,93
464,2015-12-28T00:00:00,21500465,1610612759,SAS,27-6,26,24,26,25,0,0,0,0,101,1610612750,MIN,11-20,27,25,20,23,0,0,0,0,95
465,2015-12-28T00:00:00,21500466,1610612756,PHX,12-21,30,24,19,24,0,0,0,0,97,1610612739,CLE,20-9,34,26,21,20,0,0,0,0,101
466,2015-12-28T00:00:00,21500467,1610612762,UTA,13-16,37,21,20,17,0,0,0,0,95,1610612755,PHI,2-31,23,22,33,13,0,0,0,0,91
467,2015-12-28T00:00:00,21500468,1610612744,GSW,29-1,27,31,32,32,0,0,0,0,122,1610612758,SAC,12-19,29,32,14,28,0,0,0,0,103
468,2015-12-29T00:00:00,21500469,1610612752,NYK,15-18,25,25,29,29,0,0,0,0,108,1610612765,DET,17-15,26,23,23,24,0,0,0,0,96
469,2015-12-29T00:00:00,21500470,1610612745,HOU,16-17,41,30,21,23,0,0,0,0,115,1610612737,ATL,21-13,25,31,29,36,0,0,0,0,121
470,2015-12-29T00:00:00,21500471,1610612763,MEM,18-16,26,21,22,14,16,0,0,0,99,1610612748,MIA,18-13,30,17,15,21,7,0,0,0,90
471,2015-12-29T00:00:00,21500472,1610612760,OKC,22-10,30,35,27,39,0,0,0,0,131,1610612749,MIL,12-21,31,23,34,35,0,0,0,0,123
472,2015-12-29T00:00:00,21500473,1610612743,DEN,12-20,21,21,20,25,0,0,0,0,87,1610612739,CLE,21-9,26,27,19,21,0,0,0,0,93
473,2015-12-30T00:00:00,21500474,1610612766,CHA,17-14,25,31,30,31,0,0,0,0,117,1610612746,LAC,20-13,32,33,27,30,0,0,0,0,122
474,2015-12-30T00:00:00,21500475,1610612753,ORL,19-13,26,19,23,32,0,0,0,0,100,1610612751,BKN,9-23,26,26,21,20,0,0,0,0,93
475,2015-12-30T00:00:00,21500476,1610612738,BOS,18-14,27,29,22,26,0,0,0,0,104,1610612747,LAL,6-27,24,34,31,23,0,0,0,0,112
476,2015-12-30T00:00:00,21500477,1610612761,TOR,20-13,28,24,25,17,0,0,0,0,94,1610612764,WAS,14-16,27,14,24,26,0,0,0,0,91
477,2015-12-30T00:00:00,21500478,1610612741,CHI,18-12,21,29,16,25,11,0,0,0,102,1610612754,IND,18-13,21,19,22,29,9,0,0,0,100
478,2015-12-30T00:00:00,21500479,1610612750,MIN,12-20,19,19,24,32,0,0,0,0,94,1610612762,UTA,13-17,13,18,21,28,0,0,0,0,80
479,2015-12-30T00:00:00,21500480,1610612742,DAL,19-13,27,33,27,27,0,0,0,0,114,1610612744,GSW,29-2,21,21,26,23,0,0,0,0,91
480,2015-12-30T00:00:00,21500481,1610612759,SAS,28-6,32,29,23,28,0,0,0,0,112,1610612756,PHX,12-22,12,21,23,23,0,0,0,0,79
481,2015-12-30T00:00:00,21500482,1610612757,POR,14-20,26,32,26,26,0,0,0,0,110,1610612743,DEN,12-21,27,24,20,32,0,0,0,0,103
482,2015-12-30T00:00:00,21500483,1610612758,SAC,12-20,31,26,24,24,0,0,0,0,105,1610612755,PHI,3-31,30,27,28,25,0,0,0,0,110
483,2015-12-31T00:00:00,21500484,1610612754,IND,18-14,24,28,25,39,0,0,0,0,116,1610612749,MIL,13-21,33,26,30,31,0,0,0,0,120
484,2015-12-31T00:00:00,21500485,1610612745,HOU,16-18,30,29,23,28,0,0,0,0,110,1610612744,GSW,30-2,33,28,29,24,0,0,0,0,114
485,2015-12-31T00:00:00,21500486,1610612765,DET,18-15,15,30,33,37,0,0,0,0,115,1610612750,MIN,12-21,22,15,33,20,0,0,0,0,90
486,2015-12-31T00:00:00,21500487,1610612740,NOP,10-22,25,23,15,26,0,0,0,0,89,1610612746,LAC,21-13,20,30,21,24,0,0,0,0,95
487,2015-12-31T00:00:00,21500488,1610612760,OKC,23-10,28,26,33,23,0,0,0,0,110,1610612756,PHX,12-23,26,27,27,26,0,0,0,0,106
488,2015-12-31T00:00:00,21500489,1610612762,UTA,14-17,25,32,29,23,0,0,0,0,109,1610612757,POR,14-21,25,14,32,25,0,0,0,0,96
489,2016-01-01T00:00:00,21500490,1610612764,WAS,15-16,24,24,24,31,0,0,0,0,103,1610612753,ORL,19-14,21,22,29,19,0,0,0,0,91
490,2016-01-01T00:00:00,21500491,1610612748,MIA,19-13,22,36,22,26,0,0,0,0,106,1610612742,DAL,19-14,10,35,16,21,0,0,0,0,82
491,2016-01-01T00:00:00,21500492,1610612761,TOR,21-13,29,26,19,30,0,0,0,0,104,1610612766,CHA,17-15,28,27,27,12,0,0,0,0,94
492,2016-01-01T00:00:00,21500493,1610612741,CHI,19-12,34,22,21,31,0,0,0,0,108,1610612752,NYK,15-19,18,32,23,8,0,0,0,0,81
493,2016-01-01T00:00:00,21500494,1610612747,LAL,7-27,21,19,22,31,0,0,0,0,93,1610612755,PHI,3-32,21,20,19,24,0,0,0,0,84
494,2016-01-02T00:00:00,21500495,1610612738,BOS,18-15,29,26,16,26,0,0,0,0,97,1610612751,BKN,10-23,31,25,25,19,0,0,0,0,100
495,2016-01-02T00:00:00,21500496,1610612758,SAC,13-20,31,28,44,39,0,0,0,0,142,1610612756,PHX,12-24,18,35,34,32,0,0,0,0,119
496,2016-01-02T00:00:00,21500497,1610612766,CHA,17-16,22,32,22,14,0,0,0,0,90,1610612760,OKC,24-10,34,32,21,22,0,0,0,0,109
497,2016-01-02T00:00:00,21500498,1610612754,IND,19-14,24,17,23,30,0,0,0,0,94,1610612765,DET,18-16,20,22,17,23,0,0,0,0,82
498,2016-01-02T00:00:00,21500499,1610612739,CLE,22-9,29,26,26,23,0,0,0,0,104,1610612753,ORL,19-15,13,19,21,26,0,0,0,0,79
499,2016-01-02T00:00:00,21500500,1610612750,MIN,12-22,28,19,23,15,0,0,0,0,85,1610612749,MIL,14-21,15,29,28,23,0,0,0,0,95
500,2016-01-02T00:00:00,21500501,1610612742,DAL,19-15,25,22,19,32,0,0,0,0,98,1610612740,NOP,11-22,26,22,26,31,0,0,0,0,105
501,2016-01-02T00:00:00,21500502,1610612759,SAS,29-6,29,31,36,25,0,0,0,0,121,1610612745,HOU,16-19,27,28,17,31,0,0,0,0,103
502,2016-01-02T00:00:00,21500503,1610612762,UTA,15-17,28,18,20,18,8,0,0,0,92,1610612763,MEM,18-17,25,20,24,15,3,0,0,0,87
503,2016-01-02T00:00:00,21500504,1610612744,GSW,31-2,37,26,27,12,9,0,0,0,111,1610612743,DEN,12-22,13,34,30,25,6,0,0,0,108
