,DATE,GAME_ID,HOME_TEAM_ID,HOME_TEAM,HOME_TEAM_W_L,HOME_QTR1,HOME_QTR2,HOME_QTR3,HOME_QTR4,HOME_OT1,HOME_OT2,HOME_OT3,HOME_OT4,HOME_PTS,AWAY_TEAM_ID,AWAY_TEAM,AWAY_TEAM_W_L,AWAY_QTR1,AWAY_QTR2,AWAY_QTR3,AWAY_QTR4,AWAY_OT1,AWAY_OT2,AWAY_OT3,AWAY_OT4,AWAY_PTS,MOV,QTR1_MOV,QTR2_MOV,QTR3_MOV,HOME_HALFTIME,AWAY_HALFTIME,HALFTIME_MOV,HALFTIME_HOME_FG,HALFTIME_HOME_FG_MISSES,HALFTIME_HOME_FG_PCT,HALFTIME_HOME_REBOUNDS,HALFTIME_VISITING_FG,HALFTIME_VISITING_FG_PCT,HALFTIME_VISITING_MISSES,HALFTIME_VISITING_REBOUNDS,HALFTIME_FG_DIFF,HALFTIME_REBOUNDS_DIFF
95,2015-11-08,21500096,1610612748,MIA,4-3,22,22,30,22,0,0,0,0,96,1610612761,TOR,5-2,24,23,16,13,0,0,0,0,76,20,-2,-1,14,44,47,-3,32,48,0.4,48,27,0.385714285714,43,38,0.014285714286,10
96,2015-11-08,21500097,1610612760,OKC,4-3,29,31,29,35,0,0,0,0,124,1610612756,PHX,3-4,29,25,23,26,0,0,0,0,103,21,0,6,6,60,54,6,47,45,0.510869565217,52,38,0.452380952381,46,33,0.058488612836,19
97,2015-11-08,21500098,1610612757,POR,4-3,32,25,35,11,0,0,0,0,103,1610612765,DET,5-1,23,24,32,41,0,0,0,0,120,-17,9,1,3,57,47,10,41,35,0.539473684211,40,46,0.484210526316,49,46,0.055263157895,-6
98,2015-11-09,21500099,1610612754,IND,4-4,25,24,23,25,0,0,0,0,97,1610612753,ORL,3-5,25,23,23,13,0,0,0,0,84,13,0,1,0,49,48,1,32,43,0.426666666667,42,30,0.38961038961,47,44,0.037056277057,-2
99,2015-11-09,21500100,1610612755,PHI,0-7,22,21,19,26,0,0,0,0,88,1610612741,CHI,5-3,31,21,24,35,0,0,0,0,111,-23,-9,0,-5,43,52,-9,32,65,0.329896907216,52,39,0.414893617021,55,58,-0.084996709805,-6
100,2015-11-09,21500101,1610612737,ATL,7-2,19,23,42,23,0,0,0,0,107,1610612750,MIN,4-2,30,42,21,24,0,0,0,0,117,-10,-11,-19,21,42,72,-30,44,42,0.511627906977,27,43,0.558441558442,34,40,-0.046813651465,-13
101,2015-11-09,21500102,1610612743,DEN,3-4,29,28,22,29,0,0,0,0,108,1610612757,POR,4-4,33,25,22,24,0,0,0,0,104,4,-4,3,0,57,58,-1,38,37,0.506666666667,47,33,0.375,55,39,0.131666666667,8
102,2015-11-09,21500103,1610612758,SAC,1-7,24,19,26,19,0,0,0,0,88,1610612759,SAS,5-2,23,26,23,34,0,0,0,0,106,-18,1,-7,3,43,49,-6,34,50,0.404761904762,42,45,0.523255813953,41,46,-0.118493909191,-4
103,2015-11-09,21500104,1610612744,GSW,8-0,27,28,25,29,0,0,0,0,109,1610612765,DET,5-2,15,31,30,19,0,0,0,0,95,14,12,-3,-5,55,46,9,32,48,0.4,41,37,0.451219512195,45,41,-0.051219512195,0
104,2015-11-09,21500105,1610612746,LAC,5-2,25,21,24,24,0,0,0,0,94,1610612763,MEM,3-5,26,20,20,26,0,0,0,0,92,2,-1,1,4,46,46,0,22,40,0.354838709677,40,32,0.415584415584,45,40,-0.060745705907,0
105,2015-11-10,21500106,1610612739,CLE,7-1,27,25,28,38,0,0,0,0,118,1610612762,UTA,4-3,22,26,32,34,0,0,0,0,114,4,5,-1,-4,52,48,4,36,37,0.493150684932,35,38,0.475,42,37,0.018150684932,-2
106,2015-11-10,21500107,1610612764,WAS,3-4,23,27,21,30,0,0,0,0,101,1610612760,OKC,5-3,37,31,29,28,0,0,0,0,125,-24,-14,-4,-8,50,68,-18,36,59,0.378947368421,41,41,0.493975903614,42,53,-0.115028535193,-12
107,2015-11-10,21500108,1610612748,MIA,5-3,29,21,25,26,0,0,0,0,101,1610612747,LAL,1-6,23,26,17,22,0,0,0,0,88,13,6,-5,8,50,49,1,37,46,0.44578313253,47,33,0.434210526316,43,36,0.011572606214,11
108,2015-11-10,21500109,1610612761,TOR,5-3,17,35,33,24,0,0,0,0,109,1610612752,NYK,4-4,24,36,25,26,0,0,0,0,111,-2,-7,-1,8,52,60,-8,37,47,0.440476190476,49,40,0.430107526882,53,44,0.010368663594,5
109,2015-11-10,21500110,1610612749,MIL,4-4,24,18,17,24,0,0,0,0,83,1610612738,BOS,3-3,24,22,30,23,0,0,0,0,99,-16,0,-4,-13,42,46,-4,29,43,0.402777777778,41,38,0.441860465116,48,45,-0.039082687338,-4
110,2015-11-10,21500111,1610612750,MIN,4-3,31,28,21,15,0,0,0,0,95,1610612766,CHA,3-4,32,31,22,19,0,0,0,0,104,-9,-1,-3,-1,59,63,-4,36,44,0.45,48,36,0.473684210526,40,34,-0.023684210526,14
111,2015-11-10,21500112,1610612740,NOP,1-6,29,29,36,26,0,0,0,0,120,1610612742,DAL,3-4,22,18,35,30,0,0,0,0,105,15,7,11,1,58,40,18,45,46,0.494505494505,47,34,0.409638554217,49,44,0.084866940288,3
112,2015-11-11,21500113,1610612766,CHA,4-4,18,31,20,26,0,0,0,0,95,1610612752,NYK,4-5,27,20,32,14,0,0,0,0,93,2,-9,11,-12,49,47,2,34,49,0.409638554217,33,41,0.482352941176,44,52,-0.072714386959,-19
113,2015-11-11,21500114,1610612753,ORL,4-5,26,22,26,27,0,0,0,0,101,1610612747,LAL,1-7,25,20,25,29,0,0,0,0,99,2,1,2,1,48,45,3,37,60,0.381443298969,54,38,0.487179487179,40,43,-0.10573618821,11
114,2015-11-11,21500115,1610612755,PHI,0-8,34,23,20,26,0,0,0,0,103,1610612761,TOR,6-3,29,34,33,23,0,0,0,0,119,-16,5,-11,-13,57,63,-6,38,47,0.447058823529,37,40,0.46511627907,46,56,-0.018057455541,-19
115,2015-11-11,21500116,1610612738,BOS,3-4,23,26,25,17,0,0,0,0,91,1610612754,IND,5-4,31,20,30,21,0,0,0,0,102,-11,-8,6,-5,49,51,-2,31,45,0.407894736842,36,38,0.481012658228,41,41,-0.073117921386,-5
116,2015-11-11,21500117,1610612737,ATL,8-2,24,23,29,30,0,0,0,0,106,1610612740,NOP,1-7,26,30,19,23,0,0,0,0,98,8,-2,-7,10,47,56,-9,42,44,0.488372093023,44,37,0.44578313253,46,40,0.042588960493,4
117,2015-11-11,21500118,1610612742,DAL,4-4,27,26,31,34,0,0,0,0,118,1610612746,LAC,5-3,35,19,24,30,0,0,0,0,108,10,-8,7,7,53,54,-1,36,34,0.514285714286,44,36,0.423529411765,49,41,0.090756302521,3
118,2015-11-11,21500119,1610612745,HOU,4-4,28,21,34,15,0,0,0,0,98,1610612751,BKN,1-7,22,33,24,27,0,0,0,0,106,-8,6,-12,10,49,55,-6,42,56,0.428571428571,45,37,0.397849462366,56,60,0.030721966205,-15
119,2015-11-11,21500120,1610612763,MEM,3-6,15,26,22,21,0,0,0,0,84,1610612744,GSW,9-0,26,21,27,26,0,0,0,0,100,-16,-11,5,-5,41,47,-6,23,46,0.333333333333,41,34,0.465753424658,39,36,-0.132420091325,5
120,2015-11-11,21500121,1610612743,DEN,4-4,25,28,34,16,0,0,0,0,103,1610612749,MIL,4-5,32,32,16,22,0,0,0,0,102,1,-7,-4,18,53,64,-11,38,40,0.487179487179,36,41,0.525641025641,37,33,-0.038461538462,3
121,2015-11-11,21500122,1610612758,SAC,2-7,36,25,25,15,0,0,0,0,101,1610612765,DET,5-3,23,26,21,22,0,0,0,0,92,9,13,-1,4,61,49,12,36,37,0.493150684932,46,33,0.375,55,45,0.118150684932,1
122,2015-11-11,21500123,1610612757,POR,4-5,24,22,29,26,0,0,0,0,101,1610612759,SAS,6-2,28,30,23,32,0,0,0,0,113,-12,-4,-8,6,46,58,-12,38,49,0.436781609195,36,41,0.532467532468,36,42,-0.095685923273,-6
123,2015-11-12,21500124,1610612748,MIA,6-3,28,18,20,26,0,0,0,0,92,1610612762,UTA,4-4,22,23,21,25,0,0,0,0,91,1,6,-5,-1,46,45,1,34,41,0.453333333333,47,34,0.38202247191,55,42,0.071310861423,5
124,2015-11-12,21500125,1610612750,MIN,4-4,27,36,24,29,0,0,0,0,116,1610612744,GSW,10-0,40,35,22,32,0,0,0,0,129,-13,-13,1,2,63,75,-12,42,44,0.488372093023,47,47,0.534090909091,41,32,-0.045718816068,15
125,2015-11-12,21500126,1610612756,PHX,4-4,30,28,35,25,0,0,0,0,118,1610612746,LAC,5-4,25,24,24,31,0,0,0,0,104,14,5,4,11,58,49,9,42,39,0.518518518519,46,38,0.431818181818,50,37,0.086700336701,9
126,2015-11-13,21500127,1610612754,IND,6-4,24,37,29,17,0,0,0,0,107,1610612750,MIN,4-5,27,23,23,30,0,0,0,0,103,4,-3,14,6,61,50,11,39,45,0.464285714286,40,40,0.493827160494,41,39,-0.029541446208,1
127,2015-11-13,21500128,1610612753,ORL,5-5,33,19,28,22,0,0,0,0,102,1610612762,UTA,4-5,15,25,23,30,0,0,0,0,93,9,18,-6,5,52,40,12,32,44,0.421052631579,45,33,0.383720930233,53,41,0.037331701346,4
128,2015-11-13,21500129,1610612738,BOS,4-4,23,22,35,26,0,0,0,0,106,1610612737,ATL,8-3,26,19,24,24,0,0,0,0,93,13,-3,3,11,45,45,0,41,61,0.401960784314,50,36,0.473684210526,40,35,-0.071723426212,15
129,2015-11-13,21500130,1610612752,NYK,4-6,23,30,19,12,0,0,0,0,84,1610612739,CLE,8-1,29,17,20,24,0,0,0,0,90,-6,-6,13,-1,53,46,7,27,50,0.350649350649,46,32,0.415584415584,45,49,-0.064935064935,-3
130,2015-11-13,21500131,1610612761,TOR,7-3,17,23,32,28,0,0,0,0,100,1610612740,NOP,1-8,21,19,21,20,0,0,0,0,81,19,-4,4,11,40,40,0,31,43,0.418918918919,48,30,0.365853658537,52,38,0.053065260382,10
131,2015-11-13,21500132,1610612741,CHI,6-3,23,27,23,29,0,0,0,0,102,1610612766,CHA,4-5,23,23,29,22,0,0,0,0,97,5,0,4,-6,50,46,4,35,47,0.426829268293,57,35,0.372340425532,59,45,0.054488842761,12
132,2015-11-13,21500133,1610612763,MEM,4-6,23,30,26,22,0,0,0,0,101,1610612757,POR,4-6,24,28,18,30,0,0,0,0,100,1,-1,2,8,53,52,1,32,50,0.390243902439,35,32,0.470588235294,36,43,-0.080344332855,-8
133,2015-11-13,21500134,1610612760,OKC,6-3,18,30,23,31,0,0,0,0,102,1610612755,PHI,0-9,24,19,18,24,0,0,0,0,85,17,-6,11,5,48,43,5,38,58,0.395833333333,55,30,0.348837209302,56,43,0.046996124031,12
134,2015-11-13,21500135,1610612742,DAL,5-4,29,19,16,26,0,0,0,0,90,1610612747,LAL,1-8,24,16,15,27,0,0,0,0,82,8,5,3,1,48,40,8,29,52,0.358024691358,48,27,0.313953488372,59,57,0.044071202986,-9
135,2015-11-13,21500136,1610612743,DEN,5-4,30,29,23,25,0,0,0,0,107,1610612745,HOU,4-5,23,28,23,24,0,0,0,0,98,9,7,1,0,59,51,8,36,44,0.45,46,31,0.413333333333,44,40,0.036666666667,6
136,2015-11-13,21500137,1610612758,SAC,3-7,23,31,31,26,0,0,0,0,111,1610612751,BKN,1-8,30,30,22,27,0,0,0,0,109,2,-7,1,9,54,60,-6,40,54,0.425531914894,50,41,0.465909090909,47,44,-0.040377176015,6
137,2015-11-14,21500138,1610612746,LAC,6-4,25,26,30,20,0,0,0,0,101,1610612765,DET,5-4,28,32,20,16,0,0,0,0,96,5,-3,-6,10,51,60,-9,35,42,0.454545454545,42,30,0.422535211268,41,42,0.032010243277,0
138,2015-11-14,21500139,1610612764,WAS,4-4,29,21,29,29,0,0,0,0,108,1610612753,ORL,5-6,27,29,20,23,0,0,0,0,99,9,2,-8,9,50,56,-6,38,44,0.463414634146,49,36,0.423529411765,49,45,0.039885222381,4
139,2015-11-14,21500140,1610612745,HOU,4-6,20,14,33,31,0,0,0,0,98,1610612742,DAL,6-4,32,25,25,28,0,0,0,0,110,-12,-12,-11,8,34,57,-23,32,52,0.380952380952,43,41,0.471264367816,46,45,-0.090311986864,-2
140,2015-11-14,21500141,1610612749,MIL,5-5,23,27,20,18,8,12,0,0,108,1610612739,CLE,8-2,23,21,17,27,8,9,0,0,105,3,0,6,3,50,44,6,41,59,0.41,51,36,0.4,54,54,0.01,-3
141,2015-11-14,21500142,1610612759,SAS,7-2,20,23,33,16,0,0,0,0,92,1610612755,PHI,0-10,12,27,21,23,0,0,0,0,83,9,8,-4,12,43,39,4,33,52,0.388235294118,54,32,0.395061728395,49,41,-0.006826434277,13
142,2015-11-14,21500143,1610612756,PHX,5-4,27,33,28,17,0,0,0,0,105,1610612743,DEN,5-5,13,15,26,27,0,0,0,0,81,24,14,18,2,60,28,32,36,47,0.433734939759,57,32,0.333333333333,64,42,0.100401606426,15
143,2015-11-14,21500144,1610612744,GSW,11-0,21,31,18,27,10,0,0,0,107,1610612751,BKN,1-9,36,18,23,20,2,0,0,0,99,8,-15,13,-5,52,54,-2,36,54,0.4,50,40,0.412371134021,57,50,-0.012371134021,0
144,2015-11-15,21500145,1610612752,NYK,5-6,23,19,26,27,0,0,0,0,95,1610612740,NOP,1-9,27,17,21,22,0,0,0,0,87,8,-4,2,5,42,44,-2,33,50,0.397590361446,41,32,0.450704225352,39,36,-0.053113863906,5
145,2015-11-15,21500146,1610612750,MIN,4-6,23,26,30,27,0,0,0,0,106,1610612763,MEM,5-6,22,33,26,33,0,0,0,0,114,-8,1,-7,4,49,55,-6,40,41,0.493827160494,33,38,0.550724637681,31,34,-0.056897477187,-1
146,2015-11-15,21500147,1610612766,CHA,5-5,35,36,18,17,0,0,0,0,106,1610612757,POR,4-7,27,18,21,28,0,0,0,0,94,12,8,18,-3,71,45,26,40,42,0.487804878049,37,35,0.393258426966,54,46,0.094546451083,-9
147,2015-11-15,21500148,1610612737,ATL,8-4,24,28,22,22,0,0,0,0,96,1610612762,UTA,5-5,27,20,27,23,0,0,0,0,97,-1,-3,8,-5,52,47,5,36,39,0.48,33,36,0.493150684932,37,40,-0.013150684932,-7
148,2015-11-15,21500149,1610612760,OKC,6-4,24,28,22,11,0,0,0,0,85,1610612738,BOS,5-4,24,21,27,28,0,0,0,0,100,-15,0,7,-5,52,45,7,25,49,0.337837837838,34,38,0.469135802469,43,47,-0.131297964631,-13
149,2015-11-15,21500150,1610612758,SAC,4-7,22,31,26,28,0,0,0,0,107,1610612761,TOR,7-4,23,28,31,19,0,0,0,0,101,6,-1,3,-5,53,51,2,37,37,0.5,42,36,0.423529411765,49,36,0.076470588235,6
150,2015-11-15,21500151,1610612747,LAL,2-8,21,27,18,31,0,0,0,0,97,1610612765,DET,5-5,18,26,22,19,0,0,0,0,85,12,3,1,-4,48,44,4,30,44,0.405405405405,46,32,0.344086021505,61,46,0.0613193839,0
151,2015-11-16,21500152,1610612755,PHI,0-11,15,29,21,21,0,0,0,0,86,1610612742,DAL,7-4,28,21,19,24,0,0,0,0,92,-6,-13,8,2,44,49,-5,33,42,0.44,46,29,0.386666666667,46,39,0.053333333333,7
152,2015-11-16,21500153,1610612741,CHI,7-3,31,22,26,17,0,0,0,0,96,1610612754,IND,6-5,21,24,30,20,0,0,0,0,95,1,10,-2,-4,53,45,8,32,51,0.385542168675,48,34,0.395348837209,52,50,-0.009806668534,-2
153,2015-11-16,21500154,1610612745,HOU,4-7,28,27,13,27,0,0,0,0,95,1610612738,BOS,6-4,24,31,32,24,0,0,0,0,111,-16,4,-4,-19,55,55,0,33,49,0.40243902439,46,43,0.467391304348,49,49,-0.064952279958,-3
154,2015-11-16,21500155,1610612763,MEM,6-6,27,31,21,43,0,0,0,0,122,1610612760,OKC,6-5,25,27,28,34,0,0,0,0,114,8,2,4,-7,58,52,6,34,47,0.41975308642,34,39,0.493670886076,40,44,-0.073917799656,-10
155,2015-11-16,21500156,1610612759,SAS,8-2,17,19,29,28,0,0,0,0,93,1610612757,POR,4-8,13,15,32,20,0,0,0,0,80,13,4,4,-3,36,28,8,36,51,0.413793103448,47,30,0.405405405405,44,39,0.008387698043,8
156,2015-11-16,21500157,1610612756,PHX,6-4,26,31,23,40,0,0,0,0,120,1610612747,LAL,2-9,22,31,22,26,0,0,0,0,101,19,4,0,1,57,53,4,43,48,0.472527472527,50,36,0.473684210526,40,37,-0.001156737999,13
157,2015-11-17,21500158,1610612764,WAS,5-4,27,37,21,30,0,0,0,0,115,1610612749,MIL,5-6,29,17,20,20,0,0,0,0,86,29,-2,20,1,64,46,18,31,33,0.484375,42,30,0.422535211268,41,34,0.061839788732,8
158,2015-11-17,21500159,1610612751,BKN,2-9,17,28,27,18,0,0,0,0,90,1610612737,ATL,8-5,19,27,22,20,0,0,0,0,88,2,-2,1,5,45,46,-1,36,47,0.433734939759,44,32,0.426666666667,43,44,0.007068273092,0
159,2015-11-17,21500160,1610612765,DET,6-5,31,24,20,29,0,0,0,0,104,1610612739,CLE,8-3,27,29,25,18,0,0,0,0,99,5,4,-5,-5,55,56,-1,34,48,0.414634146341,48,37,0.46835443038,42,40,-0.053720284039,8
160,2015-11-17,21500161,1610612748,MIA,6-4,25,25,19,22,0,0,0,0,91,1610612750,MIN,5-6,20,25,17,41,0,0,0,0,103,-12,5,0,2,50,45,5,32,43,0.426666666667,51,33,0.351063829787,61,54,0.07560283688,-3
161,2015-11-17,21500162,1610612752,NYK,6-6,26,20,34,22,0,0,0,0,102,1610612766,CHA,5-6,21,27,24,22,0,0,0,0,94,8,5,-7,10,46,48,-2,35,53,0.397727272727,45,34,0.425,46,42,-0.027272727273,3
162,2015-11-17,21500163,1610612740,NOP,1-10,21,32,22,23,0,0,0,0,98,1610612743,DEN,6-5,31,20,32,32,0,0,0,0,115,-17,-10,12,-10,53,51,2,35,42,0.454545454545,33,45,0.529411764706,40,43,-0.074866310161,-10
163,2015-11-17,21500164,1610612744,GSW,12-0,29,34,27,25,0,0,0,0,115,1610612761,TOR,7-5,25,22,36,27,0,0,0,0,110,5,4,12,-9,63,47,16,40,37,0.519480519481,34,36,0.461538461538,42,40,0.057942057943,-6
164,2015-11-18,21500165,1610612766,CHA,6-6,32,20,34,30,0,0,0,0,116,1610612751,BKN,2-10,32,24,30,25,0,0,0,0,111,5,0,-4,4,52,56,-4,38,41,0.481012658228,49,43,0.477777777778,47,37,0.00323488045,12
165,2015-11-18,21500166,1610612753,ORL,6-6,17,21,33,22,11,0,0,0,104,1610612750,MIN,5-7,25,27,24,17,8,0,0,0,101,3,-8,-6,9,38,52,-14,41,69,0.372727272727,54,36,0.423529411765,49,57,-0.050802139038,-3
166,2015-11-18,21500167,1610612755,PHI,0-12,18,20,24,23,0,0,0,0,85,1610612754,IND,7-5,23,29,32,28,0,0,0,0,112,-27,-5,-9,-8,38,52,-14,31,41,0.430555555556,43,42,0.45652173913,50,48,-0.025966183574,-5
167,2015-11-18,21500168,1610612738,BOS,6-5,31,23,24,24,0,0,0,0,102,1610612742,DAL,8-4,16,29,25,36,0,0,0,0,106,-4,15,-6,-1,54,45,9,36,54,0.4,43,37,0.513888888889,35,39,-0.113888888889,4
168,2015-11-18,21500169,1610612737,ATL,9-5,27,35,19,22,0,0,0,0,103,1610612758,SAC,4-8,30,22,27,18,0,0,0,0,97,6,-3,13,-8,62,52,10,38,51,0.426966292135,45,38,0.441860465116,48,52,-0.014894172981,-7
169,2015-11-18,21500170,1610612745,HOU,5-7,22,13,26,38,9,0,0,0,108,1610612757,POR,4-9,21,25,30,23,4,0,0,0,103,5,1,-12,-4,35,46,-11,30,60,0.333333333333,51,34,0.390804597701,53,48,-0.057471264368,3
170,2015-11-18,21500171,1610612760,OKC,7-5,21,32,27,30,0,0,0,0,110,1610612740,NOP,1-11,27,18,29,29,0,0,0,0,103,7,-6,14,-2,53,45,8,38,47,0.447058823529,50,42,0.446808510638,52,40,0.000250312891,10
171,2015-11-18,21500172,1610612759,SAS,9-2,31,34,28,16,0,0,0,0,109,1610612743,DEN,6-6,24,34,21,19,0,0,0,0,98,11,7,0,7,65,58,7,40,44,0.47619047619,50,37,0.381443298969,60,50,0.094747177221,0
172,2015-11-18,21500173,1610612762,UTA,6-5,24,18,17,34,0,0,0,0,93,1610612761,TOR,7-6,19,26,19,25,0,0,0,0,89,4,5,-8,-2,42,45,-3,34,37,0.478873239437,41,32,0.410256410256,46,37,0.068616829181,4
173,2015-11-18,21500174,1610612756,PHX,6-5,18,29,23,27,0,0,0,0,97,1610612741,CHI,8-3,31,22,19,31,0,0,0,0,103,-6,-13,7,4,47,53,-6,36,54,0.4,43,39,0.481481481481,42,47,-0.081481481481,-4
174,2015-11-19,21500175,1610612748,MIA,7-4,25,31,26,34,0,0,0,0,116,1610612758,SAC,4-9,21,25,30,33,0,0,0,0,109,7,4,6,-4,56,46,10,37,47,0.440476190476,41,40,0.493827160494,41,42,-0.053350970018,-1
175,2015-11-19,21500176,1610612739,CLE,9-3,28,35,23,29,0,0,0,0,115,1610612749,MIL,5-7,23,25,31,21,0,0,0,0,100,15,5,10,-8,63,48,15,40,31,0.56338028169,43,37,0.513888888889,35,22,0.049491392801,21
176,2015-11-19,21500177,1610612746,LAC,6-5,41,27,23,26,0,0,0,0,117,1610612744,GSW,13-0,25,29,31,39,0,0,0,0,124,-7,16,-2,-8,68,54,14,39,44,0.469879518072,35,36,0.507042253521,35,44,-0.037162735449,-9
177,2015-11-20,21500178,1610612766,CHA,7-6,30,32,23,28,0,0,0,0,113,1610612755,PHI,0-13,19,22,29,18,0,0,0,0,88,25,11,10,-6,62,41,21,40,41,0.493827160494,41,32,0.405063291139,47,42,0.088763869355,-1
178,2015-11-20,21500179,1610612738,BOS,7-5,23,43,25,29,0,0,0,0,120,1610612751,BKN,2-11,19,23,25,28,0,0,0,0,95,25,4,20,0,66,42,24,49,36,0.576470588235,41,35,0.393258426966,54,44,0.183212161269,-3
179,2015-11-20,21500180,1610612763,MEM,7-6,23,36,20,17,0,0,0,0,96,1610612745,HOU,5-8,19,26,25,14,0,0,0,0,84,12,4,10,-5,59,45,14,36,49,0.423529411765,47,27,0.369863013699,46,49,0.053666398066,-2
180,2015-11-20,21500181,1610612750,MIN,5-8,26,18,21,21,0,0,0,0,86,1610612765,DET,7-5,22,16,30,28,0,0,0,0,96,-10,4,2,-9,44,38,6,30,44,0.405405405405,40,39,0.453488372093,47,45,-0.048082966688,-5
181,2015-11-20,21500182,1610612740,NOP,2-11,22,26,30,26,0,0,0,0,104,1610612759,SAS,9-3,20,21,33,16,0,0,0,0,90,14,2,5,-3,48,41,7,37,48,0.435294117647,53,34,0.404761904762,50,43,0.030532212885,10
182,2015-11-20,21500183,1610612760,OKC,7-6,20,24,18,28,0,0,0,0,90,1610612752,NYK,7-6,25,23,25,20,0,0,0,0,93,-3,-5,1,-7,44,48,-4,34,57,0.373626373626,49,32,0.450704225352,39,36,-0.077077851726,13
183,2015-11-20,21500184,1610612742,DAL,9-4,21,35,24,22,0,0,0,0,102,1610612762,UTA,6-6,26,17,28,22,0,0,0,0,93,9,-5,18,-4,56,43,13,33,44,0.428571428571,34,34,0.430379746835,45,48,-0.001808318264,-14
184,2015-11-20,21500185,1610612743,DEN,6-7,29,34,21,23,0,0,0,0,107,1610612756,PHX,7-5,17,32,31,34,0,0,0,0,114,-7,12,2,-10,63,49,14,40,49,0.449438202247,38,39,0.5,39,42,-0.050561797753,-4
185,2015-11-20,21500186,1610612757,POR,5-9,23,25,27,27,0,0,0,0,102,1610612746,LAC,6-6,23,24,26,18,0,0,0,0,91,11,0,1,1,48,47,1,37,52,0.415730337079,55,37,0.435294117647,48,42,-0.019563780568,13
186,2015-11-20,21500187,1610612744,GSW,14-0,28,22,27,29,0,0,0,0,106,1610612741,CHI,8-4,29,18,26,21,0,0,0,0,94,12,-1,4,1,50,47,3,34,40,0.459459459459,49,34,0.390804597701,53,43,0.068654861758,6
187,2015-11-20,21500188,1610612747,LAL,2-10,21,29,18,23,0,0,0,0,91,1610612761,TOR,8-6,27,22,27,26,0,0,0,0,102,-11,-6,7,-9,50,49,1,32,42,0.432432432432,41,33,0.428571428571,44,41,0.003861003861,0
188,2015-11-21,21500189,1610612753,ORL,6-7,22,25,20,24,0,0,0,0,91,1610612758,SAC,5-9,27,26,30,14,0,0,0,0,97,-6,-5,-1,-10,47,53,-6,37,54,0.406593406593,50,31,0.382716049383,50,47,0.02387735721,3
189,2015-11-21,21500190,1610612754,IND,8-5,28,27,35,33,0,0,0,0,123,1610612749,MIL,5-8,25,26,16,19,0,0,0,0,86,37,3,1,19,55,51,4,46,44,0.511111111111,42,33,0.423076923077,45,43,0.088034188034,-1
190,2015-11-21,21500191,1610612739,CLE,10-3,27,30,20,32,0,0,0,0,109,1610612737,ATL,9-6,19,23,22,33,0,0,0,0,97,12,8,7,-2,57,42,15,39,44,0.469879518072,51,31,0.364705882353,54,38,0.105173635719,13
191,2015-11-21,21500192,1610612765,DET,7-6,24,28,21,22,0,0,0,0,95,1610612764,WAS,6-4,30,22,23,22,0,0,0,0,97,-2,-6,6,-2,52,52,0,35,43,0.448717948718,38,38,0.487179487179,40,42,-0.038461538461,-4
192,2015-11-21,21500193,1610612748,MIA,8-4,16,16,35,29,0,0,0,0,96,1610612755,PHI,0-14,28,19,27,17,0,0,0,0,91,5,-12,-3,8,32,47,-15,28,39,0.417910447761,45,28,0.354430379747,51,43,0.063480068014,2
193,2015-11-21,21500194,1610612745,HOU,5-9,26,27,24,25,0,0,0,0,102,1610612752,NYK,8-6,24,34,21,28,0,0,0,0,107,-5,2,-7,3,53,58,-5,34,46,0.425,42,34,0.425,46,45,0.0,-3
194,2015-11-21,21500195,1610612759,SAS,10-3,24,29,21,18,0,0,0,0,92,1610612763,MEM,7-7,19,20,22,21,0,0,0,0,82,10,5,9,-1,53,39,14,33,38,0.464788732394,40,31,0.424657534247,42,35,0.040131198147,5
195,2015-11-22,21500196,1610612746,LAC,6-7,23,11,21,25,0,0,0,0,80,1610612761,TOR,9-6,33,30,8,20,0,0,0,0,91,-11,-10,-19,13,34,63,-29,28,45,0.383561643836,42,27,0.355263157895,49,46,0.028298485941,-4
196,2015-11-22,21500197,1610612751,BKN,3-11,24,35,27,25,0,0,0,0,111,1610612738,BOS,7-6,19,23,36,23,0,0,0,0,101,10,5,12,-9,59,42,17,36,39,0.48,49,35,0.426829268293,47,35,0.053170731707,14
197,2015-11-22,21500198,1610612740,NOP,3-11,27,29,36,30,0,0,0,0,122,1610612756,PHX,7-6,21,34,30,31,0,0,0,0,116,6,6,-5,6,56,55,1,38,46,0.452380952381,49,33,0.375,55,46,0.077380952381,3
198,2015-11-22,21500199,1610612760,OKC,8-6,31,29,27,30,0,0,0,0,117,1610612742,DAL,9-5,25,27,33,29,0,0,0,0,114,3,6,2,-6,60,52,8,46,43,0.516853932584,41,42,0.518518518519,39,36,-0.001664585935,5
199,2015-11-22,21500200,1610612743,DEN,6-8,23,35,21,26,0,0,0,0,105,1610612744,GSW,15-0,34,30,27,27,0,0,0,0,118,-13,-11,5,-6,58,64,-6,35,49,0.416666666667,41,47,0.52808988764,42,46,-0.111423220973,-5
200,2015-11-22,21500201,1610612747,LAL,2-11,23,29,22,19,0,0,0,0,93,1610612757,POR,6-9,32,24,28,23,0,0,0,0,107,-14,-9,5,-6,52,56,-4,29,56,0.341176470588,51,43,0.494252873563,44,43,-0.153076402975,8
201,2015-11-23,21500202,1610612766,CHA,8-6,33,27,14,38,15,0,0,0,127,1610612758,SAC,5-10,30,30,31,21,10,0,0,0,122,5,3,-3,-17,60,60,0,49,49,0.5,48,50,0.490196078431,52,46,0.009803921569,2
